GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_
"TRAVESSA LIRIO DO BREJO, 19, SAO PAULO, SAO PAULO - BRASIL","252045459100000004","252","045","4591","00","0004",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",67.00,75.00,TRAVESSA LIRIO DO BREJO,"19",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,631463","-46,4556317"
"TRAVESSA LIRIO DO BREJO, 15, SAO PAULO, SAO PAULO - BRASIL","252045459100000003","252","045","4591","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,78.00,TRAVESSA LIRIO DO BREJO,"15",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,631427","-46,4556881"
"TRAVESSA LIRIO DO BREJO, 29, SAO PAULO, SAO PAULO - BRASIL","252045459100000006","252","045","4591","00","0006",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,74.00,TRAVESSA LIRIO DO BREJO,"29",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6315388","-46,4558524"
"TRAVESSA LIRIO DO BREJO, 23, SAO PAULO, SAO PAULO - BRASIL","252045459100000005","252","045","4591","00","0005",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,73.00,TRAVESSA LIRIO DO BREJO,"23",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6314885","-46,4556794"
"TRAVESSA HIDROSFERA, 40, SAO PAULO, SAO PAULO - BRASIL","252045459127000024","252","045","4591","00","0024",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,106.00,TRAVESSA HIDROSFERA,"40",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313573","-46,4558685"
"TRAVESSA HIDROSFERA, 44, SAO PAULO, SAO PAULO - BRASIL","252045459127000023","252","045","4591","00","0023",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,73.00,TRAVESSA HIDROSFERA,"44",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313572","-46,4558367"
"TRAVESSA HIDROSFERA, 34, SAO PAULO, SAO PAULO - BRASIL","252045459127000026","252","045","4591","00","0026",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,73.00,TRAVESSA HIDROSFERA,"34",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313575","-46,4559161"
"TRAVESSA HIDROSFERA, 36, SAO PAULO, SAO PAULO - BRASIL","252045459127000025","252","045","4591","00","0025",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,107.00,TRAVESSA HIDROSFERA,"36",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313574","-46,4559002"
"TRAVESSA HIDROSFERA, 26, SAO PAULO, SAO PAULO - BRASIL","252045459127000028","252","045","4591","00","0028",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,74.00,TRAVESSA HIDROSFERA,"26",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313577","-46,4559796"
"TRAVESSA HIDROSFERA, 30, SAO PAULO, SAO PAULO - BRASIL","252045459127000027","252","045","4591","00","0027",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,73.00,TRAVESSA HIDROSFERA,"30",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313576","-46,4559478"
"TRAVESSA HIDROSFERA, 18, SAO PAULO, SAO PAULO - BRASIL","252045459127000030","252","045","4591","00","0030",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,78.00,TRAVESSA HIDROSFERA,"18",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,631358","-46,4560431"
"TRAVESSA HIDROSFERA, 22, SAO PAULO, SAO PAULO - BRASIL","252045459127000029","252","045","4591","00","0029",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,74.00,TRAVESSA HIDROSFERA,"22",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313579","-46,4560114"
"TRAVESSA LIRIO DO BREJO, 63, SAO PAULO, SAO PAULO - BRASIL","252045459100000016","252","045","4591","00","0016",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,106.00,TRAVESSA LIRIO DO BREJO,"63",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318563","-46,4552747"
"TRAVESSA LIRIO DO BREJO, 61, SAO PAULO, SAO PAULO - BRASIL","252045459100000015","252","045","4591","00","0015",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,75.00,TRAVESSA LIRIO DO BREJO,"61",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318849","-46,4556693"
"TRAVESSA HIDROSFERA, 64, SAO PAULO, SAO PAULO - BRASIL","252045459127000018","252","045","4591","00","0018",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,74.00,TRAVESSA HIDROSFERA,"64",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313948","-46,455658"
"TRAVESSA HIDROSFERA, 68, SAO PAULO, SAO PAULO - BRASIL","252045459127000017","252","045","4591","00","0017",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,113.00,TRAVESSA HIDROSFERA,"68",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313942","-46,4556182"
"TRAVESSA HIDROSFERA, 56, SAO PAULO, SAO PAULO - BRASIL","252045459127000020","252","045","4591","00","0020",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,77.00,TRAVESSA HIDROSFERA,"56",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,631396","-46,4557376"
"TRAVESSA HIDROSFERA, 60, SAO PAULO, SAO PAULO - BRASIL","252045459127000019","252","045","4591","00","0019",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,70.00,TRAVESSA HIDROSFERA,"60",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313954","-46,4556978"
"TRAVESSA HIDROSFERA, 50, SAO PAULO, SAO PAULO - BRASIL","252045459127000022","252","045","4591","00","0022",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,71.00,TRAVESSA HIDROSFERA,"50",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313017","-46,4557893"
"TRAVESSA HIDROSFERA, 52, SAO PAULO, SAO PAULO - BRASIL","252045459127000021","252","045","4591","00","0021",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,74.00,TRAVESSA HIDROSFERA,"52",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6313016","-46,455779"
"TRAVESSA MEIRI, 41, SAO PAULO, SAO PAULO - BRASIL","252034459097000007","252","034","4590","00","0007",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,123.00,TRAVESSA MEIRI,"41",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318903","-46,4577124"
"TRAVESSA MEIRI, 35, SAO PAULO, SAO PAULO - BRASIL","252034459097000006","252","034","4590","00","0006",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,122.00,TRAVESSA MEIRI,"35",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318831","-46,4577222"
"TRAVESSA MEIRI, 53, SAO PAULO, SAO PAULO - BRASIL","252034459097000009","252","034","4590","00","0009",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,70.00,TRAVESSA MEIRI,"53",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319431","-46,4575698"
"TRAVESSA MEIRI, 47, SAO PAULO, SAO PAULO - BRASIL","252034459097000008","252","034","4590","00","0008",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,82.00,TRAVESSA MEIRI,"47",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318923","-46,45766"
"TRAVESSA MEIRI, 65, SAO PAULO, SAO PAULO - BRASIL","252034459097000011","252","034","4590","00","0011",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,79.00,TRAVESSA MEIRI,"65",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319093","-46,4574838"
"TRAVESSA MEIRI, 59, SAO PAULO, SAO PAULO - BRASIL","252034459097000010","252","034","4590","00","0010",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,89.00,TRAVESSA MEIRI,"59",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319083","-46,4575455"
"TRAVESSA MEIRI, 99, SAO PAULO, SAO PAULO - BRASIL","252034459097000013","252","034","4590","00","0013",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,106.00,TRAVESSA MEIRI,"99",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319807","-46,457124"
"TRAVESSA MEIRI, 71, SAO PAULO, SAO PAULO - BRASIL","252034459097000012","252","034","4590","00","0012",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",190.00,136.00,TRAVESSA MEIRI,"71",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319311","-46,4574252"
"TRAVESSA ACREUNA, 87, SAO PAULO, SAO PAULO - BRASIL","252034459046000001","252","034","4590","00","0001",SM,SRA,"2",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",240.00,126.00,TRAVESSA ACREUNA,"87",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318163","-46,458072"
"TRAVESSA MEIRI, 19, SAO PAULO, SAO PAULO - BRASIL","252034459097000003","252","034","4590","00","0003",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",72.00,87.00,TRAVESSA MEIRI,"19",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318414","-46,4579135"
"TRAVESSA MEIRI, 15, SAO PAULO, SAO PAULO - BRASIL","252034459097000002","252","034","4590","00","0002",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,86.00,TRAVESSA MEIRI,"15",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318485","-46,4579605"
"TRAVESSA MEIRI, 29, SAO PAULO, SAO PAULO - BRASIL","252034459097000005","252","034","4590","00","0005",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,88.00,TRAVESSA MEIRI,"29",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318764","-46,4578009"
"TRAVESSA MEIRI, 25, SAO PAULO, SAO PAULO - BRASIL","252034459097000004","252","034","4590","00","0004",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,96.00,TRAVESSA MEIRI,"25",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318503","-46,4578436"
"TRAVESSA DOS CARAIBEBES, 46, SAO PAULO, SAO PAULO - BRASIL","252023459038000010","252","023","4590","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,71.00,TRAVESSA DOS CARAIBEBES,"46",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318905","-46,4586502"
"TRAVESSA DOS CARAIBEBES, 52, SAO PAULO, SAO PAULO - BRASIL","252023459038000009","252","023","4590","00","0009",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,107.00,TRAVESSA DOS CARAIBEBES,"52",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,632009","-46,4586474"
"TRAVESSA DOS CARAIBEBES, , SAO PAULO, SAO PAULO - BRASIL","252023459038000012","252","023","4590","00","0012",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,73.00,TRAVESSA DOS CARAIBEBES,,,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6328558","-46,4588626"
"TRAVESSA DOS CARAIBEBES, , SAO PAULO, SAO PAULO - BRASIL","252023459038000011","252","023","4590","00","0011",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,75.00,TRAVESSA DOS CARAIBEBES,,,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6328558","-46,4588626"
"TRAVESSA DOS CARAIBEBES, 30, SAO PAULO, SAO PAULO - BRASIL","252023459038000014","252","023","4590","00","0014",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,148.00,TRAVESSA DOS CARAIBEBES,"30",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6317615","-46,4586341"
"TRAVESSA DOS CARAIBEBES, , SAO PAULO, SAO PAULO - BRASIL","252023459038000013","252","023","4590","00","0013",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",60.00,73.00,TRAVESSA DOS CARAIBEBES,,,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6328558","-46,4588626"
"TRAVESSA DOS CARAIBEBES, 28, SAO PAULO, SAO PAULO - BRASIL","252023459038000015","252","023","4590","00","0015",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,178.00,TRAVESSA DOS CARAIBEBES,"28",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6316121","-46,4586415"
"TRAVESSA CACHOEIRA TORTA, 146, SAO PAULO, SAO PAULO - BRASIL","252034459089000046","252","034","4590","00","0046",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,109.00,TRAVESSA CACHOEIRA TORTA,"146",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6320415","-46,4567395"
"TRAVESSA MEIRI, 113, SAO PAULO, SAO PAULO - BRASIL","252034459097000015","252","034","4590","00","0015",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,76.00,TRAVESSA MEIRI,"113",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319853","-46,4570215"
"TRAVESSA MEIRI, 107, SAO PAULO, SAO PAULO - BRASIL","252034459097000014","252","034","4590","00","0014",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,80.00,TRAVESSA MEIRI,"107",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319499","-46,457067"
"TRAVESSA MEIRI, 125, SAO PAULO, SAO PAULO - BRASIL","252034459097000017","252","034","4590","00","0017",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,84.00,TRAVESSA MEIRI,"125",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319619","-46,4569068"
"TRAVESSA MEIRI, 119, SAO PAULO, SAO PAULO - BRASIL","252034459097000016","252","034","4590","00","0016",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,76.00,TRAVESSA MEIRI,"119",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319907","-46,4569839"
"TRAVESSA MEIRI, 129, SAO PAULO, SAO PAULO - BRASIL","252034459097000018","252","034","4590","00","0018",SM,SRA,"2",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,108.00,TRAVESSA MEIRI,"129",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6319946","-46,4568618"
"TRAVESSA CORUJA DO CAMPO, 172, SAO PAULO, SAO PAULO - BRASIL","252034459089000039","252","034","4590","00","0039",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,104.00,TRAVESSA CORUJA DO CAMPO,"172",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6318309","-46,4563876"
"TRAVESSA CACHOEIRA TORTA, 166, SAO PAULO, SAO PAULO - BRASIL","252034459089000041","252","034","4590","00","0041",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,75.00,TRAVESSA CACHOEIRA TORTA,"166",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6320415","-46,4567395"
"TRAVESSA CACHOEIRA TORTA, 170, SAO PAULO, SAO PAULO - BRASIL","252034459089000040","252","034","4590","00","0040",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,77.00,TRAVESSA CACHOEIRA TORTA,"170",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6320415","-46,4567395"
"TRAVESSA CACHOEIRA TORTA, 158, SAO PAULO, SAO PAULO - BRASIL","252034459089000043","252","034","4590","00","0043",SM,SRA,"1",S,S,"99","0",,,"0","0",S,QA,"10",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,74.00,TRAVESSA CACHOEIRA TORTA,"158",,0.00,,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6320415","-46,4567395"
