GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND 
"AVENIDA APARECIDA DO RIO NEGRO, 341, SAO PAULO, SAO PAULO,  - BRASIL","078532519227000005","078","532","519227","00","0005",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4442.00,AVENIDA APARECIDA DO RIO NEGRO,"341",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5008083","-46,7187757","0"
"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1800, SAO PAULO, SAO PAULO,  - BRASIL","078531168386000001","078","531","168386","00","0001",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2220.00,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"1800",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5046927","-46,7182517","0"
"AVENIDA APARECIDA DO RIO NEGRO, 400, SAO PAULO, SAO PAULO,  - BRASIL","078529519227000005","078","529","519227","00","0005",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4507.00,AVENIDA APARECIDA DO RIO NEGRO,"400",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5006543","-46,7202152","0"
"AVENIDA APARECIDA DO RIO NEGRO, 368, SAO PAULO, SAO PAULO,  - BRASIL","078529519227000006","078","529","519227","00","0006",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4500.00,AVENIDA APARECIDA DO RIO NEGRO,"368",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,500499","-46,7197248","0"
"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1900, SAO PAULO, SAO PAULO,  - BRASIL","078531168386000002","078","531","168386","00","0002",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2020.00,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"1900",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5038355","-46,7183728","0"
"AVENIDA APARECIDA DO RIO NEGRO, 446, SAO PAULO, SAO PAULO,  - BRASIL","078529519227000004","078","529","519227","00","0004",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4518.00,AVENIDA APARECIDA DO RIO NEGRO,"446",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,50082","-46,7205601","0"
"AVENIDA APARECIDA DO RIO NEGRO, 268, SAO PAULO, SAO PAULO,  - BRASIL","078531519227000006","078","531","519227","00","0006",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4719.00,AVENIDA APARECIDA DO RIO NEGRO,"268",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,501214","-46,718038","0"
"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 574, SAO PAULO, SAO PAULO,  - BRASIL","078529168386000001","078","529","168386","00","0001",PJ,PIR,"2",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4425.00,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"574",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,515154","-46,712642","0"
"AVENIDA APARECIDA DO RIO NEGRO, 435, SAO PAULO, SAO PAULO,  - BRASIL","078532519227000006","078","532","519227","00","0006",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4914.00,AVENIDA APARECIDA DO RIO NEGRO,"435",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5010332","-46,7198804","0"
"AVENIDA APARECIDA DO RIO NEGRO, 487, SAO PAULO, SAO PAULO,  - BRASIL","078532519227000007","078","532","519227","00","0007",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4927.00,AVENIDA APARECIDA DO RIO NEGRO,"487",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5013299","-46,7204844","0"
"AVENIDA APARECIDA DO RIO NEGRO, 2150, SAO PAULO, SAO PAULO,  - BRASIL","078532519227000003","078","532","519227","00","0003",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4289.00,AVENIDA APARECIDA DO RIO NEGRO,"2150",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5012537","-46,7205435","0"
"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 347, SAO PAULO, SAO PAULO,  - BRASIL","078532168386000001","078","532","168386","00","0001",PJ,PIR,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,58125.00,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"347",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"1","0","-23,5173247","-46,712504","0"
"AVENIDA AFONSO DE SAMPAIO E SOUSA, 299, SAO PAULO, SAO PAULO,  - BRASIL","232041606758030000","232","041","606758","03","0000",IQ,PQC,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,9036.00,AVENIDA AFONSO DE SAMPAIO E SOUSA,"299",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5646324","-46,4661898","1"
"RUA FIGUEIRA DA POLINESIA, 825, SAO PAULO, SAO PAULO,  - BRASIL","131111753114010000","131","111","753114","01","0000",EM,ERM,"2",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4597.00,RUA FIGUEIRA DA POLINESIA,"825",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4891379","-46,4705109","1"
"RUA ABEL TAVARES, 1003, SAO PAULO, SAO PAULO,  - BRASIL","131106166340000070","131","106","166340","00","0070",EM,ERM,"3",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",25293.00,5126.00,RUA ABEL TAVARES,"1003",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4909075","-46,4699412","0"
"AVENIDA AFONSO DE SAMPAIO E SOUSA, 339, SAO PAULO, SAO PAULO,  - BRASIL","232041606758040000","232","041","606758","04","0000",IQ,PQC,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,8974.00,AVENIDA AFONSO DE SAMPAIO E SOUSA,"339",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5658271","-46,4665416","1"
"AVENIDA DOS OURIVES, 710, SAO PAULO, SAO PAULO,  - BRASIL","157229152390170000","157","229","152390","17","0000",IP,SAC,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4724.00,AVENIDA DOS OURIVES,"710",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6561491","-46,6075396","1"
"RUA DONA ANA NERI, 1345, SAO PAULO, SAO PAULO,  - BRASIL","034007011967020000","034","007","011967","02","0000",SE,CMB,"2",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3038.00,RUA DONA ANA NERI,"1345",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"1","2021","-23,5657131","-46,6186118","1"
"RUA DA INDEPENDENCIA, 63, SAO PAULO, SAO PAULO,  - BRASIL","034006091480000339","034","006","091480","00","0339",SE,CMB,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",500.00,574.00,RUA DA INDEPENDENCIA,"63",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"1","2021","-23,5638675","-46,6201126","0"
"RUA PASCHOAL RIZZO, 72, SAO PAULO, SAO PAULO,  - BRASIL","131140251062000039","131","140","251062","00","0039",EM,ERM,"3",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"72",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881672","-46,4687873","0"
"RUA PASCHOAL RIZZO, 72, SAO PAULO, SAO PAULO,  - BRASIL","131140251062000041","131","140","251062","00","0041",EM,ERM,"2",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"72",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881672","-46,4687873","0"
"RUA PASCHOAL RIZZO, 72, SAO PAULO, SAO PAULO,  - BRASIL","131140251062000040","131","140","251062","00","0040",EM,ERM,"3",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"72",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881672","-46,4687873","0"
"RUA PASCHOAL RIZZO, 64, SAO PAULO, SAO PAULO,  - BRASIL","131140166340000036","131","140","166340","00","0036",EM,ERM,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881417","-46,4689672","0"
"RUA PASCHOAL RIZZO, 64, SAO PAULO, SAO PAULO,  - BRASIL","131140251062000035","131","140","251062","00","0035",EM,ERM,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881417","-46,4689672","0"
"RUA ACAFRAO, , SAO PAULO, SAO PAULO,  - BRASIL","131140752584000042","131","140","752584","00","0042",EM,ERM,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA ACAFRAO,,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,489046","-46,4687099","0"
"RUA PASCHOAL RIZZO, 64, SAO PAULO, SAO PAULO,  - BRASIL","131140166340000038","131","140","166340","00","0038",EM,ERM,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881417","-46,4689672","0"
"RUA CANINANA, 543, SAO PAULO, SAO PAULO,  - BRASIL","133024706655000030","133","024","706655","00","0030",MP,JDH,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",430.00,230.00,RUA CANINANA,"543",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4885073","-46,4111551","0"
"RUA PASCHOAL RIZZO, 64, SAO PAULO, SAO PAULO,  - BRASIL","131140251062000037","131","140","251062","00","0037",EM,ERM,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,0.00,RUA PASCHOAL RIZZO,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4881417","-46,4689672","0"
"RUA PROFESSOR ARNALDO JOAO SEMERARO, 415, SAO PAULO, SAO PAULO,  - BRASIL","157130059870100000","157","130","059870","10","0000",IP,SAC,"3",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4772.00,RUA PROFESSOR ARNALDO JOAO SEMERARO,"415",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","2021","-23,6474283","-46,5979994","1"
"RUA PROFESSOR ARNALDO JOAO SEMERARO, , SAO PAULO, SAO PAULO,  - BRASIL","157130059870001280","157","130","059870","00","1280",IP,SAC,"3",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4867.00,RUA PROFESSOR ARNALDO JOAO SEMERARO,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","2021","-23,6494139","-46,5997962","0"
"RUA OSORIO FRANCO VILHENA, 1099, SAO PAULO, SAO PAULO,  - BRASIL","132278151483050000","132","278","151483","05","0000",IT,VCR,"1",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,5000.00,RUA OSORIO FRANCO VILHENA,"1099",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5075786","-46,4178465","1"
"AVENIDA DAMA ENTRE VERDES, 129, SAO PAULO, SAO PAULO,  - BRASIL","132278754145060000","132","278","754145","06","0000",IT,VCR,"2",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,5000.00,AVENIDA DAMA ENTRE VERDES,"129",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5076233","-46,4179081","1"
"RUA SALVADOR GIANETTI, 480, SAO PAULO, SAO PAULO,  - BRASIL","115310176664000347","115","310","176664","00","0347",GU,GUA,"1",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,6582.00,RUA SALVADOR GIANETTI,"480",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5423882","-46,4178244","0"
"RUA FORTE DO RIO BRANCO, 218, SAO PAULO, SAO PAULO,  - BRASIL","151188244244000096","151","188","244244","00","0096",SM,SMT,"1",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",18496.00,6540.00,RUA FORTE DO RIO BRANCO,"218",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6066548","-46,4660037","0"
"RUA FORTE DO RIO BRANCO, 168, SAO PAULO, SAO PAULO,  - BRASIL","151188244244000097","151","188","244244","00","0097",SM,SMT,"1",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",18496.00,6511.00,RUA FORTE DO RIO BRANCO,"168",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6071376","-46,4664782","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000135","166","286","467103","00","0135",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,62.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000127","166","286","467103","00","0127",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,85.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"PSA DOIS, , SAO PAULO, SAO PAULO,  - BRASIL","166286467146000142","166","286","467146","00","0142",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,57.00,PSA DOIS,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6613768","-46,782238","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000113","166","286","467103","00","0113",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,136.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000134","166","286","467103","00","0134",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,62.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"PSA DOIS, , SAO PAULO, SAO PAULO,  - BRASIL","166286467146000138","166","286","467146","00","0138",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,54.00,PSA DOIS,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6613768","-46,782238","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000119","166","286","467103","00","0119",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,207.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000129","166","286","467103","00","0129",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,53.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000116","166","286","467103","00","0116",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,77.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000112","166","286","467103","00","0112",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4082.00,RUA FILIPE MANARA,,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000123","166","286","467103","00","0123",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,78.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000125","166","286","467103","00","0125",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",234.00,79.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"PSA DOIS, , SAO PAULO, SAO PAULO,  - BRASIL","166286467146000139","166","286","467146","00","0139",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,55.00,PSA DOIS,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6613768","-46,782238","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000133","166","286","467103","00","0133",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,59.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
"RUA FILIPE MANARA, , SAO PAULO, SAO PAULO,  - BRASIL","166286467103000114","166","286","467103","00","0114",CL,CRE,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,108.00,RUA FILIPE MANARA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"1","0","-23,6764271","-46,7691571","0"
