GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"TRAVESSA MALVA PAVAO, 213, SAO PAULO, SAO PAULO - BRASIL","252064459054000022","252","064","459054","00","0022",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,76.00,TRAVESSA MALVA PAVAO,"213",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6338306","-46,4579633","0"
"RUA EMMA BEATRIZ MARIA SOFFREDI, 232, SAO PAULO, SAO PAULO - BRASIL","152313676802000117","152","313","676802","00","0117",SM,SRA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",122.00,122.00,RUA EMMA BEATRIZ MARIA SOFFREDI,"232",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6284658","-46,4678719","0"
"TRAVESSA CRAVO DIVINO, 368, SAO PAULO, SAO PAULO - BRASIL","252064459062000025","252","064","459062","00","0025",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,112.00,TRAVESSA CRAVO DIVINO,"368",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6339181","-46,4577262","0"
"TRAVESSA MALVA PAVAO, 221, SAO PAULO, SAO PAULO - BRASIL","252064459054000024","252","064","459054","00","0024",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,118.00,TRAVESSA MALVA PAVAO,"221",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6338872","-46,4580262","0"
"TRAVESSA CRAVO DIVINO, 364, SAO PAULO, SAO PAULO - BRASIL","252064459062000026","252","064","459062","00","0026",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,76.00,TRAVESSA CRAVO DIVINO,"364",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6338785","-46,457739","0"
"TRAVESSA CRAVO DIVINO, 304, SAO PAULO, SAO PAULO - BRASIL","252064459062000041","252","064","459062","00","0041",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,106.00,TRAVESSA CRAVO DIVINO,"304",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333959","-46,4575439","0"
"TRAVESSA MALVA PAVAO, 217, SAO PAULO, SAO PAULO - BRASIL","252064459054000023","252","064","459054","00","0023",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,78.00,TRAVESSA MALVA PAVAO,"217",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6338188","-46,4580226","0"
"TRAVESSA CRAVO DIVINO, 356, SAO PAULO, SAO PAULO - BRASIL","252064459062000028","252","064","459062","00","0028",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,77.00,TRAVESSA CRAVO DIVINO,"356",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6337986","-46,4577228","0"
"TRAVESSA MALVA PAVAO, 185, SAO PAULO, SAO PAULO - BRASIL","252064459054000015","252","064","459054","00","0015",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,74.00,TRAVESSA MALVA PAVAO,"185",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6335833","-46,4578957","0"
"RUA ELISA MONTEIRO DE  BARROS CAVALCANTI, 265, SAO PAULO, SAO PAULO - BRASIL","146065719846000043","146","065","719846","00","0043",IQ,CLD,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,105.00,RUA ELISA MONTEIRO DE  BARROS CAVALCANTI,"265",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5519734","-46,4964469","0"
"TRAVESSA CRAVO DIVINO, 340, SAO PAULO, SAO PAULO - BRASIL","252064459062000032","252","064","459062","00","0032",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,100.00,TRAVESSA CRAVO DIVINO,"340",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6336889","-46,4576976","0"
"RUA INSCRICAO, 70, SAO PAULO, SAO PAULO - BRASIL","138054593397000083","138","054","593397","00","0083",IQ,ITQ,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,91.00,RUA INSCRICAO,"70",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5314948","-46,4381892","0"
"RUA GUERRA DE AGUIAR, 270, SAO PAULO, SAO PAULO - BRASIL","145149245666000191","145","149","245666","00","0191",IQ,PQC,"1",S,S,ZCA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",778.00,778.00,RUA GUERRA DE AGUIAR,"270",R,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5754858","-46,4797742","0"
"RUA ANDRE DE ALMEIDA, 2228, SAO PAULO, SAO PAULO - BRASIL","241012013064000024","241","012","013064","00","0024",IQ,SMT,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,8301.00,RUA ANDRE DE ALMEIDA,"2228",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5972684","-46,4744518","0"
"RUA BENTO VIEIRA DE CASTRO, 18, SAO PAULO, SAO PAULO - BRASIL","114253032476000030","114","253","032476","00","0030",IQ,ITQ,"2",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",220.00,188.00,RUA BENTO VIEIRA DE CASTRO,"18",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5300263","-46,4551467","0"
"RUA ELOI MENDES, 215, SAO PAULO, SAO PAULO - BRASIL","149127720038000021","149","127","720038","00","0021",SM,SMT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",320.00,2947.00,RUA ELOI MENDES,"215",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5919594","-46,5051889","0"
"TRAVESSA ACREUNA, 164, SAO PAULO, SAO PAULO - BRASIL","252063459046000039","252","063","459046","00","0039",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,71.00,TRAVESSA ACREUNA,"164",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6326833","-46,4584395","0"
"TRAVESSA ANTONIO JUVENCIO, 25, SAO PAULO, SAO PAULO - BRASIL","252068399620000024","252","068","399620","00","0024",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,74.00,TRAVESSA ANTONIO JUVENCIO,"25",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6217397","-46,4557176","0"
"TRAVESSA CORUJA DO CAMPO, 236, SAO PAULO, SAO PAULO - BRASIL","252062459089000027","252","062","459089","00","0027",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,77.00,TRAVESSA CORUJA DO CAMPO,"236",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6323689","-46,4563985","0"
"RUA BENTO VIEIRA DE CASTRO, 26, SAO PAULO, SAO PAULO - BRASIL","114253032476000029","114","253","032476","00","0029",IQ,ITQ,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",51.00,63.00,RUA BENTO VIEIRA DE CASTRO,"26",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5300526","-46,4550622","0"
"TRAVESSA CACHOEIRA BENFICA, 199, SAO PAULO, SAO PAULO - BRASIL","252058459020000010","252","058","459020","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,75.00,TRAVESSA CACHOEIRA BENFICA,"199",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6332735","-46,4592752","0"
"TRAVESSA CACHOEIRA BENFICA, 211, SAO PAULO, SAO PAULO - BRASIL","252058459020000013","252","058","459020","00","0013",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,76.00,TRAVESSA CACHOEIRA BENFICA,"211",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,633374","-46,4593503","0"
"TRAVESSA LUZ DA ASIA, 72, SAO PAULO, SAO PAULO - BRASIL","252071459178000003","252","071","459178","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",95.00,77.00,TRAVESSA LUZ DA ASIA,"72",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6328388","-46,4566459","0"
"TRAVESSA GEORGE DIMA, 20, SAO PAULO, SAO PAULO - BRASIL","252074399523000016","252","074","399523","00","0016",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,81.00,TRAVESSA GEORGE DIMA,"20",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6219029","-46,4543588","0"
"TRAVESSA MERIO, 17, SAO PAULO, SAO PAULO - BRASIL","252071459135000023","252","071","459135","00","0023",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,10.00,TRAVESSA MERIO,"17",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5631359","-46,551834","0"
"AVENIDA ITAQUERA, 1406, SAO PAULO, SAO PAULO - BRASIL","114166095800000069","114","166","095800","00","0069",IQ,CLD,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,434.00,AVENIDA ITAQUERA,"1406",R,0.00,0.00,U,,,LOTE COM O ENDEREÃ‡O DO PAI.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5506158","-46,5109049","0"
"TRAVESSA MALVA PAVAO, 48, SAO PAULO, SAO PAULO - BRASIL","252069459054000033","252","069","459054","00","0033",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,72.00,TRAVESSA MALVA PAVAO,"48",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6323334","-46,4577821","0"
"TRAVESSA ACREUNA, 105, SAO PAULO, SAO PAULO - BRASIL","252069459046000010","252","069","459046","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,72.00,TRAVESSA ACREUNA,"105",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6322122","-46,458142","0"
"TRAVESSA DOS CARAIBEBES, 185, SAO PAULO, SAO PAULO - BRASIL","252063459038000024","252","063","459038","00","0024",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,101.00,TRAVESSA DOS CARAIBEBES,"185",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6330844","-46,4587868","0"
"RUA OTELO AUGUSTO RIBEIRO, 282, SAO PAULO, SAO PAULO - BRASIL","115333152137000080","115","333","152137","00","0080",GU,GUA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",400.00,484.00,RUA OTELO AUGUSTO RIBEIRO,"282",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5461816","-46,4092751","0"
"RUA SABBADO D'ANGELO, 648, SAO PAULO, SAO PAULO - BRASIL","114071175633000028","114","071","175633","00","0028",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA SABBADO D'ANGELO,"648",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5387223","-46,4484625","0"
"RUA SABBADO D'ANGELO, 642, SAO PAULO, SAO PAULO - BRASIL","114071175633000029","114","071","175633","00","0029",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",145.00,90.00,RUA SABBADO D'ANGELO,"642",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5386806","-46,4484778","0"
"RUA SABBADO D'ANGELO, 606, SAO PAULO, SAO PAULO - BRASIL","114071175633000036","114","071","175633","00","0036",IQ,ITQ,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",718.00,513.00,RUA SABBADO D'ANGELO,"606",R,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5385274","-46,4486649","0"
"RUA URSULINA D'ANGELO, 148, SAO PAULO, SAO PAULO - BRASIL","114071193925000030","114","071","193925","00","0030",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA URSULINA D'ANGELO,"148",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5390364","-46,4487627","0"
"RUA URSULINA D'ANGELO, 152, SAO PAULO, SAO PAULO - BRASIL","114071193925000031","114","071","193925","00","0031",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA URSULINA D'ANGELO,"152",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5390106","-46,4487789","0"
"RUA URSULINA D'ANGELO, 156, SAO PAULO, SAO PAULO - BRASIL","114071193925000032","114","071","193925","00","0032",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA URSULINA D'ANGELO,"156",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5389311","-46,4487394","0"
"RUA URSULINA D'ANGELO, 160, SAO PAULO, SAO PAULO - BRASIL","114071193925000033","114","071","193925","00","0033",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",145.00,90.00,RUA URSULINA D'ANGELO,"160",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5388974","-46,4487637","0"
"RUA URSULINA D'ANGELO, 164, SAO PAULO, SAO PAULO - BRASIL","114071193925000034","114","071","193925","00","0034",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",145.00,90.00,RUA URSULINA D'ANGELO,"164",D,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5389132","-46,4488431","0"
"RUA RIO MAMANGUAPE, 691, SAO PAULO, SAO PAULO - BRASIL","114166698512000067","114","166","698512","00","0067",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,72.00,RUA RIO MAMANGUAPE,"691",R,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5523019","-46,4691292","0"
"RUA RIO MAMANGUAPE, 693, SAO PAULO, SAO PAULO - BRASIL","114166698512000068","114","166","698512","00","0068",IQ,CLD,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,120.00,RUA RIO MAMANGUAPE,"693",R,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5522821","-46,4691032","0"
"TRAVESSA DOS CARAIBEBES, 230, SAO PAULO, SAO PAULO - BRASIL","252058459038000029","252","058","459038","00","0029",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,73.00,TRAVESSA DOS CARAIBEBES,"230",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6335237","-46,4590873","0"
"TRAVESSA DOS CARAIBEBES, 208, SAO PAULO, SAO PAULO - BRASIL","252058459038000035","252","058","459038","00","0035",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,73.00,TRAVESSA DOS CARAIBEBES,"208",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333038","-46,4590826","0"
"TRAVESSA ACREUNA, 166, SAO PAULO, SAO PAULO - BRASIL","252063459046000037","252","063","459046","00","0037",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,72.00,TRAVESSA ACREUNA,"166",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6326883","-46,4584139","0"
"RUA ARANHA DE VASCONCELOS, 96, SAO PAULO, SAO PAULO - BRASIL","145113666262000108","145","113","666262","00","0108",IQ,PQC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",457.00,300.00,RUA ARANHA DE VASCONCELOS,"96",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5700311","-46,474293","0"
"TRAVESSA CORUJA DO CAMPO, 322, SAO PAULO, SAO PAULO - BRASIL","252071459089000036","252","071","459089","00","0036",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,72.00,TRAVESSA CORUJA DO CAMPO,"322",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6331637","-46,4565862","0"
"TRAVESSA GEORGE DIMA, 44, SAO PAULO, SAO PAULO - BRASIL","252074399523000021","252","074","399523","00","0021",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,80.00,TRAVESSA GEORGE DIMA,"44",D,0.00,0.00,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6220144","-46,4545466","0"
"RUA RIO MAMANGUAPE, 683, SAO PAULO, SAO PAULO - BRASIL","114166698512000063","114","166","698512","00","0063",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,81.00,RUA RIO MAMANGUAPE,"683",R,0.00,0.00,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5523989","-46,4692103","0"
