GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_M,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"RUA POTI, 121, SAO PAULO, SAO PAULO - BRASIL","046181165514000029","046","181","1655","00","0029",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,RUA POTI,"121",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6036191","-46,6189354","0"
"RUA POTI, 125, SAO PAULO, SAO PAULO - BRASIL","046181165514000030","046","181","1655","00","0030",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,RUA POTI,"125",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6036268","-46,6190034","0"
"RUA SATURNINO DOS SANTOS, 168, SAO PAULO, SAO PAULO - BRASIL","046203138940000039","046","203","1389","00","0039",IP,CUR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",142.00,101.00,RUA SATURNINO DOS SANTOS,"168",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,5965607","-46,617492","0"
"RUA SATURNINO DOS SANTOS, 164, SAO PAULO, SAO PAULO - BRASIL","046203138940000040","046","203","1389","00","0040",IP,CUR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",142.00,101.00,RUA SATURNINO DOS SANTOS,"164",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,5966133","-46,6176187","0"
"RUA SAIOA, 1320, SAO PAULO, SAO PAULO - BRASIL","046218176010000274","046","218","1760","00","0274",IP,CUR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",4000.00,5599.00,RUA SAIOA,"1320",R,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,59619","-46,6196293","0"
"RUA BRENO FERRAZ DO AMARAL, 1320, SAO PAULO, SAO PAULO - BRASIL","046218036501000275","046","218","0365","00","0275",IP,CUR,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3092.00,RUA BRENO FERRAZ DO AMARAL,"1320",D,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,5982826","-46,6212399","0"
"RUA SAIOA, 1320, SAO PAULO, SAO PAULO - BRASIL","046218176010000276","046","218","1760","00","0276",IP,CUR,"3",S,S,ZM,"0",,,"0","0",S,"99","0",,,"0","0",QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",0.00,4419.00,RUA SAIOA,"1320",,0.00,0.00,,U,,S,PARTE DO LOTE NAO POSSUI ZONEAMENTO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,59619","-46,6196293","0"
"ALAMEDA DOS GUATAS, 1739, SAO PAULO, SAO PAULO - BRASIL","047001084328000059","047","001","0843","00","0059",VM,SAU,"1",S,S,ZER-1,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",660.00,860.00,ALAMEDA DOS GUATAS,"1739",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,619596","-46,6531514","0"
"RUA DAS UVAIAS, 235, SAO PAULO, SAO PAULO - BRASIL","047079146862000462","047","079","1468","00","0462",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",600.00,608.00,RUA DAS UVAIAS,"235",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6211242","-46,6406989","0"
"AVENIDA JABAQUARA, 1838, SAO PAULO, SAO PAULO - BRASIL","047079097152000463","047","079","0971","00","0463",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",691.00,400.00,AVENIDA JABAQUARA,"1838",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6204834","-46,6398824","0"
"AVENIDA JABAQUARA, 1730, SAO PAULO, SAO PAULO - BRASIL","047079097152000464","047","079","0971","00","0464",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1283.00,AVENIDA JABAQUARA,"1730",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6194915","-46,6396329","0"
"RUA DOS DEMOCRATAS, 571, SAO PAULO, SAO PAULO - BRASIL","047174057860000536","047","174","0578","00","0536",VM,SAU,"3",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3945.00,RUA DOS DEMOCRATAS,"571",R,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6288078","-46,6368354","0"
"RUA FRANCISCO MESQUITA, 321, SAO PAULO, SAO PAULO - BRASIL","047179074985000348","047","179","0749","00","0348",VM,SAU,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,73.00,RUA FRANCISCO MESQUITA,"321",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6284129","-46,6342651","0"
"RUA FRANCISCO MESQUITA, 319, SAO PAULO, SAO PAULO - BRASIL","047179074985000349","047","179","0749","00","0349",VM,SAU,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,73.00,RUA FRANCISCO MESQUITA,"319",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6283588","-46,6341263","0"
"RUA FRANCISCO MESQUITA, 317, SAO PAULO, SAO PAULO - BRASIL","047179074985000350","047","179","0749","00","0350",VM,SAU,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",127.00,74.00,RUA FRANCISCO MESQUITA,"317",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6283266","-46,6341524","0"
"RUA FRANCISCO MESQUITA, 315, SAO PAULO, SAO PAULO - BRASIL","047179074985000351","047","179","0749","00","0351",VM,SAU,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",128.00,74.00,RUA FRANCISCO MESQUITA,"315",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6282913","-46,6341589","0"
"AVENIDA JABAQUARA, 2733, SAO PAULO, SAO PAULO - BRASIL","047188097152000390","047","188","0971","00","0390",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",268.00,134.00,AVENIDA JABAQUARA,"2733",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6276974","-46,6427765","0"
"RUA PORF SOUSA BARROS, 140, SAO PAULO, SAO PAULO - BRASIL","047188184551000391","047","188","1845","00","0391",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",394.00,219.00,RUA PORF SOUSA BARROS,"140",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6278654","-46,642688","0"
"RUA ITATIAIA, 376, SAO PAULO, SAO PAULO - BRASIL","047202096091000340","047","202","0960","00","0340",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,812.00,RUA ITATIAIA,"376",R,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6327373","-46,6405368","0"
"ALAMEDA DOS TUPINAS, 93, SAO PAULO, SAO PAULO - BRASIL","047284192490000878","047","284","1924","00","0878",VM,SAU,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4308.00,ALAMEDA DOS TUPINAS,"93",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6245509","-46,6421103","0"
"RUA CEL SILVERIO ANTONIO DE MORAIS, 182, SAO PAULO, SAO PAULO - BRASIL","048131182206000123","048","131","1822","00","0123",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",847.00,1500.00,RUA CEL SILVERIO ANTONIO DE MORAIS,"182",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6296425","-46,6209421","0"
"RUA ANTONIO CANTARELLA, 334, SAO PAULO, SAO PAULO - BRASIL","048310016128000236","048","310","0161","00","0236",IP,CUR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",235.00,240.00,RUA ANTONIO CANTARELLA,"334",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6269573","-46,6238669","0"
"RUA ANTONIO CANTARELLA, 330, SAO PAULO, SAO PAULO - BRASIL","048310016128000237","048","310","0161","00","0237",IP,CUR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",235.00,240.00,RUA ANTONIO CANTARELLA,"330",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,627012","-46,623912","0"
"RUA BRIG AMILCAR VELOSO PEDERNEIRAS, 730, SAO PAULO, SAO PAULO - BRASIL","049476011215000006","049","476","0112","00","0006",SM,SAC,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1742.00,2171.00,RUA BRIG AMILCAR VELOSO PEDERNEIRAS,"730",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","-23,6422187","-46,6115632","0"
"RUA ALVARO FRAGOSO, 280, SAO PAULO, SAO PAULO - BRASIL","050013008885000068","050","013","0088","00","0068",IP,IPI,"3",S,S,ZEM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,125000.00,RUA ALVARO FRAGOSO,"280",R,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,5950828","-46,5937391","0"
"ESTRADA DAS LAGRIMAS, 1684, SAO PAULO, SAO PAULO - BRASIL","050153115622000074","050","153","1156","00","0074",IP,SAC,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",450.00,462.00,ESTRADA DAS LAGRIMAS,"1684",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","-23,6162895","-46,593539","0"
"RUA BAIA GRANDE, 352, SAO PAULO, SAO PAULO - BRASIL","051046027294000638","051","046","0272","00","0638",VP,VPR,"3",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",88.00,88.00,RUA BAIA GRANDE,"352",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5991421","-46,5710344","0"
"RUA BAIA GRANDE, 348, SAO PAULO, SAO PAULO - BRASIL","051046027294000639","051","046","0272","00","0639",VP,VPR,"3",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",83.00,83.00,RUA BAIA GRANDE,"348",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5990543","-46,5709866","0"
"RUA LOMBROSO, 445, SAO PAULO, SAO PAULO - BRASIL","051073119652000037","051","073","1196","00","0037",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",77.00,63.00,RUA LOMBROSO,"445",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5980333","-46,5670766","0"
"RUA LOMBROSO, 453, SAO PAULO, SAO PAULO - BRASIL","051073119652000038","051","073","1196","00","0038",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",77.00,63.00,RUA LOMBROSO,"453",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5980062","-46,5670345","0"
"RUA LOMBROSO, 449, SAO PAULO, SAO PAULO - BRASIL","051073119652000039","051","073","1196","00","0039",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",78.00,64.00,RUA LOMBROSO,"449",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5980092","-46,5670223","0"
"RUA IGUARA, 636, SAO PAULO, SAO PAULO - BRASIL","051126090344000189","051","126","0903","00","0189",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",247.00,209.00,RUA IGUARA,"636",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5970473","-46,5558818","0"
"RUA IGUARA, 642, SAO PAULO, SAO PAULO - BRASIL","051126090344000190","051","126","0903","00","0190",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",231.00,212.00,RUA IGUARA,"642",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5970603","-46,555888","0"
"RUA BALTAR, 773, SAO PAULO, SAO PAULO - BRASIL","051158027502000070","051","158","0275","00","0070",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,84.00,RUA BALTAR,"773",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,6044047","-46,5633139","0"
"RUA BALTAR, 775, SAO PAULO, SAO PAULO - BRASIL","051158027502000071","051","158","0275","00","0071",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,84.00,RUA BALTAR,"775",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,6044143","-46,563331","0"
"RUA BALTAR, 779, SAO PAULO, SAO PAULO - BRASIL","051158027502000072","051","158","0275","00","0072",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,84.00,RUA BALTAR,"779",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,6044596","-46,5633478","0"
"RUA ANTENAS, 267, SAO PAULO, SAO PAULO - BRASIL","051159014788000044","051","159","0147","00","0044",VP,VPR,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",660.00,372.00,RUA ANTENAS,"267",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,6058697","-46,5623087","0"
"RUA JACARAIPE, 356, SAO PAULO, SAO PAULO - BRASIL","051258097420000152","051","258","0974","00","0152",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",328.00,285.00,RUA JACARAIPE,"356",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5922647","-46,5813692","0"
"RUA JACARAIPE, 352, SAO PAULO, SAO PAULO - BRASIL","051258097420000153","051","258","0974","00","0153",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,95.00,RUA JACARAIPE,"352",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5921848","-46,5815566","0"
"RUA JACARAIPE, 348, SAO PAULO, SAO PAULO - BRASIL","051258097420000154","051","258","0974","00","0154",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",109.00,95.00,RUA JACARAIPE,"348",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5922146","-46,5816147","0"
"RUA S RAIMUNDO, 1050, SAO PAULO, SAO PAULO - BRASIL","051299168262000042","051","299","1682","00","0042",VP,VPR,"3",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",950.00,1330.00,RUA S RAIMUNDO,"1050",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,6105336","-46,5597254","0"
"RUA DO ORATORIO, 3735, SAO PAULO, SAO PAULO - BRASIL","052245150347000092","052","245","1503","00","0092",MO,ARA,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",753.00,300.00,RUA DO ORATORIO,"3735",R,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","-23,5765311","-46,5772179","0"
"RUA PALMEIRA D'OESTE, 34, SAO PAULO, SAO PAULO - BRASIL","053034153494000172","053","034","1534","00","0172",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,88.00,RUA PALMEIRA D'OESTE,"34",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5709818","-46,5432603","0"
"RUA PALMEIRA D'OESTE, 30, SAO PAULO, SAO PAULO - BRASIL","053034153494000173","053","034","1534","00","0173",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,88.00,RUA PALMEIRA D'OESTE,"30",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5710957","-46,5433266","0"
"RUA LUTECIA, 1569, SAO PAULO, SAO PAULO - BRASIL","055144123811000290","055","144","1238","00","0290",AR,CAR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3144.00,RUA LUTECIA,"1569",D,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5573109","-46,5419412","0"
"AVENIDA GUILHERME GIORGI, 1569, SAO PAULO, SAO PAULO - BRASIL","055144352110000291","055","144","3521","00","0291",AR,CAR,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,9433.00,AVENIDA GUILHERME GIORGI,"1569",D,0.00,0.00,,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","-23,5591807","-46,5438728","0"
"RUA BONFIM, 104, SAO PAULO, SAO PAULO - BRASIL","056181034649000124","056","181","0346","00","0124",MO,TAT,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",192.00,135.00,RUA BONFIM,"104",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","-23,533934","-46,5583059","0"
"RUA BONFIM, 102, SAO PAULO, SAO PAULO - BRASIL","056181034649000125","056","181","0346","00","0125",MO,TAT,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",192.00,155.00,RUA BONFIM,"102",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","-23,5339133","-46,5582904","0"
"RUA BONFIM, 92, SAO PAULO, SAO PAULO - BRASIL","056181034649000126","056","181","0346","00","0126",MO,TAT,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",192.00,155.00,RUA BONFIM,"92",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","-23,5339501","-46,5583744","0"
